instance_id,question_id,question,answer,prediction,is_correct,is_intended_answer
dm-test-26e4e19d945cedcb489f28808c730658139c9415,34e6dba4-afa8-43d5-b232-1b6b0229633e,Who has not impressed on loan at Real Madrid?,The Manchester United striker,javier hernandez,TRUE,TRUE
dm-test-26e4e19d945cedcb489f28808c730658139c9415,dfc04cd1-b00f-486c-9052-809577835894,On what has the Manchester United striker not impressed at Real Madrid?,loan,on loan,TRUE,TRUE
dm-test-26e4e19d945cedcb489f28808c730658139c9415,e0844afb-08e7-4728-9976-c1f14b7a1834,What have United made to Andreas Pereira?,an improved contract offer,a revised contract offer,TRUE,TRUE
dm-test-26e4e19d945cedcb489f28808c730658139c9415,5b92c6a7-2032-456f-a48c-0d9ccc6442e7,Who is the latest team to be linked with Javier Hernandez?,MLS team Orlando City,manchester united,FALSE,FALSE
dm-test-26e4e19d945cedcb489f28808c730658139c9415,c1e7fb5f-4977-4637-a311-ff0f59217066,Who is the latest team to be linked with?,Javier Hernandez,manchester united,FALSE,FALSE
dm-test-26e4e19d945cedcb489f28808c730658139c9415,c1e7fb5f-4977-4637-a311-ff0f59217066,Who is the latest team to be linked with?,Javier Hernandez,orlando city,FALSE,FALSE
dm-test-26e4e19d945cedcb489f28808c730658139c9415,5b92c6a7-2032-456f-a48c-0d9ccc6442e7,Who is the latest team to be linked with Javier Hernandez?,MLS team Orlando City,Orlando City,TRUE,TRUE
dm-test-26e4e19d945cedcb489f28808c730658139c9415,2daa4949-c09a-418e-89d5-d93b89553283,Which MLS team is linked with Javier Hernandez?,the latest team,Orlando City,TRUE,TRUE
dm-test-26e4e19d945cedcb489f28808c730658139c9415,dfc04cd1-b00f-486c-9052-809577835894,On what has the Manchester United striker not impressed at Real Madrid?,loan,Javier Hernandez has had a tough time on loan at Real Madrid this season,FALSE,FALSE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,cdab8414-43ad-4d57-b3a9-4fb84d5c74fb,What does the U.S. say was in international airspace?,plane,russian fighter jet intercepted a u.s . reconnaissance plane,TRUE,TRUE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,beb2c9cf-ba4b-41e2-b8fc-e88e1412bc83,Where did the incident occur on April 7 north of Poland?,the Baltic Sea,baltic sea,TRUE,TRUE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,2759f6cb-7b44-4e9a-8038-8cc2cccb8274,Who says plane was in international airspace?,U.S.,pentagon spokesman,TRUE,TRUE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,cdab8414-43ad-4d57-b3a9-4fb84d5c74fb,What does the U.S. say was in international airspace?,plane,a u.s . rc-135u was flying over the baltic sea when it was intercepted by a russian su-27 flanker,FALSE,FALSE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,ed1df61f-0939-413e-bb04-5522e0308981,Where did the incident occur on April 7 in the Baltic Sea?,north,international airspace north of poland,TRUE,TRUE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,8fcb8c60-3cba-435b-9dd7-85d76b19eeb0,Which country says it had transponder turned off and was flying toward Russia?,Russia,u.s .,FALSE,FALSE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,8ca31970-9ea0-4d6f-b596-901fd8541685,Who does Russia say had transponder turned off and was flying toward Russia?,it,u.s . reconnaissance plane,TRUE,TRUE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,cdab8414-43ad-4d57-b3a9-4fb84d5c74fb,What does the U.S. say was in international airspace?,plane,a u.s . rc - 135u was flying over the baltic sea when it was intercepted by a russian su - 27 flanker,FALSE,FALSE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,b9e202dd-dd46-4283-b106-4f05e34bb638,What occurred on April 7 north of Poland in the Baltic Sea?,The incident,a u.s . rc-135u was flying over the baltic sea when it was intercepted by a russian su-27 flanker,TRUE,TRUE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,d8f6b731-307e-4fd3-93b1-24d4f41febe3,The incident occurred on April 7 north of what country in the Baltic Sea?,Poland,russian,FALSE,FALSE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,72a0ae77-e002-4edd-8130-79dbd5aaba90,What does the U.S. say plane was in?,international airspace,flying over the baltic sea,FALSE,FALSE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,b9e202dd-dd46-4283-b106-4f05e34bb638,What occurred on April 7 north of Poland in the Baltic Sea?,The incident,a u.s . rc-135u was flying over the baltic sea when it was intercepted by a russian su-27,TRUE,TRUE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,beb2c9cf-ba4b-41e2-b8fc-e88e1412bc83,Where did the incident occur on April 7 north of Poland?,the Baltic Sea,international airspace,TRUE,FALSE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,cdab8414-43ad-4d57-b3a9-4fb84d5c74fb,What does the U.S. say was in international airspace?,plane,rc-135u was flying over the baltic sea when it was intercepted by a russian su-27 flanker,TRUE,TRUE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,47f41b01-1968-4f39-a107-2d61c4ea56a1,When did the incident occur north of Poland in the Baltic Sea?,April,A year ago,FALSE,FALSE
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,b9e202dd-dd46-4283-b106-4f05e34bb638,What occurred on April 7 north of Poland in the Baltic Sea?,The incident,u.s . rc-135u was flying over baltic sea when it was intercepted by russian su-27 flanker,TRUE,TRUE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,70bc6030-013c-4b40-8f22-2fb744c23588,Who says two passengers died in an apparent murder - suicide?,Holland America,holland america line,TRUE,TRUE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,cd4dbcc3-5cab-47fa-ad59-436f1ba11870,The cabin was immediately secured and who was notified?,the authorities,holland america line,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,02cbbe9c-259f-4f09-af20-b27ed819fb24,"The cabin was immediately secured and the authorities were notified, what says?",cruise line,holland america line,TRUE,TRUE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,9d2bf4de-ed3d-4f7d-9eb8-b598e2a20d66,"Who is investigating the deaths ; the ship is in San Juan, Puerto Rico?",The FBI,holland america line,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,db56995b-c3b1-4975-9d6f-227d74d54cad,How many people does Holland America say died in an apparent murder - suicide?,two passengers,two,TRUE,TRUE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,7ef5d690-6835-4c5a-afaf-4e80ed455c52,How does Holland America say two passengers died?,an apparent murder - suicide,inside their stateroom,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,487af0d5-645e-440d-97f2-4417dc558d70,The FBI is investigating the deaths ; where is the ship in Puerto Rico?,San Juan,"san juan , puerto rico",TRUE,TRUE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,7ef5d690-6835-4c5a-afaf-4e80ed455c52,How does Holland America say two passengers died?,an apparent murder - suicide,murder - suicide,TRUE,TRUE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,83c5f27b-a242-4afd-85a1-0229f5d93320,What is the FBI investigating?,the deaths,murder - suicide,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,7e65f550-ebf1-4091-bfe2-220ef593f4c7,What is the FBI investigating the deaths of?,the ship,murder - suicide,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,487af0d5-645e-440d-97f2-4417dc558d70,The FBI is investigating the deaths ; where is the ship in Puerto Rico?,San Juan,ms ryndam,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,02cbbe9c-259f-4f09-af20-b27ed819fb24,"The cabin was immediately secured and the authorities were notified, what says?",cruise line,cnn,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,cd4dbcc3-5cab-47fa-ad59-436f1ba11870,The cabin was immediately secured and who was notified?,the authorities,Holland America,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,02cbbe9c-259f-4f09-af20-b27ed819fb24,"The cabin was immediately secured and the authorities were notified, what says?",cruise line,Holland America,TRUE,TRUE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,70bc6030-013c-4b40-8f22-2fb744c23588,Who says two passengers died in an apparent murder - suicide?,Holland America,fbi,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,02cbbe9c-259f-4f09-af20-b27ed819fb24,"The cabin was immediately secured and the authorities were notified, what says?",cruise line,fbi spokesman,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,9d2bf4de-ed3d-4f7d-9eb8-b598e2a20d66,"Who is investigating the deaths ; the ship is in San Juan, Puerto Rico?",The FBI,fbi,TRUE,TRUE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,83c5f27b-a242-4afd-85a1-0229f5d93320,What is the FBI investigating?,the deaths,two passengers were found dead,TRUE,TRUE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,a948e37b-05bf-4d67-a95c-7b877a3c36b3,Where is the FBI investigating the deaths?,Puerto Rico,on scene,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,cd4dbcc3-5cab-47fa-ad59-436f1ba11870,The cabin was immediately secured and who was notified?,the authorities,Puerto Rico Port Authority,TRUE,TRUE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,02cbbe9c-259f-4f09-af20-b27ed819fb24,"The cabin was immediately secured and the authorities were notified, what says?",cruise line,Efraín Santiago,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,9d2bf4de-ed3d-4f7d-9eb8-b598e2a20d66,"Who is investigating the deaths ; the ship is in San Juan, Puerto Rico?",The FBI,Puerto Rico Port Authority,FALSE,FALSE
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,cd4dbcc3-5cab-47fa-ad59-436f1ba11870,The cabin was immediately secured and who was notified?,the authorities,fbi,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,24e5813d-ae1e-4e91-bc79-72f069d2ce3d,Arsenal need four'top quality'stars to challenge for what?,Premier League title,barclays premier league,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,7202e00c-ccec-4f11-b012-f6892640fef0,The Sky Sports pundit does not believe Giroud can lead side to what?,glory,the gunners will struggle to win the league,FALSE,FALSE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,2f9d98fe-adcb-4721-b92a-4e45bffa4bbc,How many stars does Arsenal need to challenge for Premier League title?,four ' top quality ' stars,"arsenal need a goalkeeper , centre back , defensive midfielder and striker if they are to have any chance of winning the barclays premier league title .",TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,24e5813d-ae1e-4e91-bc79-72f069d2ce3d,Arsenal need four'top quality'stars to challenge for what?,Premier League title,"arsenal need a goalkeeper , centre back , defensive midfielder and striker if they are to have any chance of winning the barclays premier league title",FALSE,
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,c5e407a2-0fe6-4b59-865d-9b079cc9ca21,Who does the Sky Sports pundit not believe can lead side to glory?,Giroud,olivier giroud in attack .,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,7202e00c-ccec-4f11-b012-f6892640fef0,The Sky Sports pundit does not believe Giroud can lead side to what?,glory,winning the barclays premier league title,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,24e5813d-ae1e-4e91-bc79-72f069d2ce3d,Arsenal need four'top quality'stars to challenge for what?,Premier League title,barclays premier league title,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,cd20c7b8-7934-4f3e-981f-e24f9ba68b1f,Who drew 0 - 0 with Chelsea at the Emirates Stadium?,Henry 's former side,arsenal,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,a5026e3d-be09-475f-a6d9-b76e95a4a1f6,Who does not believe Giroud can lead side to glory?,The Sky Sports pundit,thierry henry,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,7202e00c-ccec-4f11-b012-f6892640fef0,The Sky Sports pundit does not believe Giroud can lead side to what?,glory,win the title,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,66b1a3bd-012d-4302-9953-150e9214f1f6,After what draw did Thierry Henry hit out at Arsenal striker Olivier Giroud?,Chelsea,goalless draw with chelsea,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,c5e407a2-0fe6-4b59-865d-9b079cc9ca21,Who does the Sky Sports pundit not believe can lead side to glory?,Giroud,thierry henry questioned whether arsenal can win the title .,FALSE,FALSE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,04c74f2d-cc78-46d1-95f0-41f7d96a3891,Who did Thierry Henry hit out at after Chelsea draw?,Arsenal striker Olivier Giroud,arsenal 's transfer business,FALSE,FALSE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,24e5813d-ae1e-4e91-bc79-72f069d2ce3d,Arsenal need four'top quality'stars to challenge for what?,Premier League title,win the league,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,a5026e3d-be09-475f-a6d9-b76e95a4a1f6,Who does not believe Giroud can lead side to glory?,The Sky Sports pundit,Henry,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,2f9d98fe-adcb-4721-b92a-4e45bffa4bbc,How many stars does Arsenal need to challenge for Premier League title?,four ' top quality ' stars,four,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,24e5813d-ae1e-4e91-bc79-72f069d2ce3d,Arsenal need four'top quality'stars to challenge for what?,Premier League title,the title,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,24e5813d-ae1e-4e91-bc79-72f069d2ce3d,Arsenal need four'top quality'stars to challenge for what?,Premier League title,win the title,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,66b1a3bd-012d-4302-9953-150e9214f1f6,After what draw did Thierry Henry hit out at Arsenal striker Olivier Giroud?,Chelsea,sunderland -lrb- home -rrb- may 20,FALSE,FALSE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,c5e407a2-0fe6-4b59-865d-9b079cc9ca21,Who does the Sky Sports pundit not believe can lead side to glory?,Giroud,olivier giroud,TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,2f9d98fe-adcb-4721-b92a-4e45bffa4bbc,How many stars does Arsenal need to challenge for Premier League title?,four ' top quality ' stars,"Arsenal need a goalkeeper , centre back , defensive midfielder and striker in the summer .",TRUE,TRUE
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,24e5813d-ae1e-4e91-bc79-72f069d2ce3d,Arsenal need four'top quality'stars to challenge for what?,Premier League title,"Arsenal need a goalkeeper , centre back , defensive midfielder and striker",FALSE,FALSE
